"aggregateFacet","parent.transportDuration","tags.moog_BU","namespaceName","spanId","request.headers.contentLength","parent.type","response.headers.contentType","host","tags.BusinessApplicationCINumber","tags.BusinessApplicationCIName","error.message","tags.OarK8sClusterCI","tags.account","http.statusCode","deploymentName","tags.NASA_Found","nodeName","tags.NASA_CrawlPoint","entityGuid","tripId","realAgentId","transactionUiName","request.headers.userAgent","request.method","tags.SNowCI_AppSuite","tags.OarResourceGroup","tags.OarSegment","tags.ApplicationServiceCINumber","sampled","tags.ApplicationServiceCIName","tags.OarEnvironment","parent.account","request.uri","httpResponseCode","tags.SNowCIName_AppSuite","tags.OarBusinessUnit","traceId","tags.moog_region","jvm.thread_name","clusterName","tags.trustedAccountId","duration","appName","tags.moog_app_alias","error.expected","request.headers.host","parent.app","tags.accountId","tags.mitdc_sre_env","port","guid","externalCallCount","tags.NR_EntityName","tags.OarRegion","entity.guid","externalDuration","tags.moog_team","containerName","tags.OarManagedByGroup","request.headers.accept","transactionName","tags.OarSubscription","error.class","podName","parent.transportType","tags.moog_division","tags.SNowCIName_AppSuite_Team","appId","timestamp","priority"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.0","Singapore","ns-sgp-pos-system","f26d1dae42a442ba",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-62lfl","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln-13421013-vmss0002td","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","6819707c9564c8a6488f5fd463b41644","1016067272","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0AM30/customers/2aabf848-e4cf-b5d6-3f96-42fa8d225c00/applications/0000145913/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","6819707c9564c8a6488f5fd463b41644","prod","http-nio-8080-exec-3","aks-sea-emm-prd","2075532","0.024","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","7a2326e6868b0c8c","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.020587794","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-62lfl","HTTP","Asia","Application-Support-IPRC-SG","942161131","1746497660736","1.024611"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.0","Singapore","ns-sgp-pos-system","d9f13cd0b677ac2c",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-lz6zc","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss00019t","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","6819707b39ae00cff5d7fe1c109a0176","994958839","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0AM30/customers/2aabf848-e4cf-b5d6-3f96-42fa8d225c00/applications/0000145913/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","6819707b39ae00cff5d7fe1c109a0176","prod","http-nio-8080-exec-10","aks-sea-emm-prd","2075532","0.02","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","2166393b957fc587","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.016212305","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-lz6zc","HTTP","Asia","Application-Support-IPRC-SG","942161131","1746497659175","1.68854"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.058","Singapore","ns-sgp-pos-system","adbaef397b182f94",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-9tmng","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss0001gk","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","027f8211794d0df676707e81d46abe20","1022474579","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/SGP/agents/0AM30/customers/2aabf848-e4cf-b5d6-3f96-42fa8d225c00/applications/0000145913/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","027f8211794d0df676707e81d46abe20","prod","http-nio-8080-exec-7","aks-sea-emm-prd","2075532","0.103","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","1050961220","1737705","prod","0","769761cce4bf5372","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.024376018","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-9tmng","HTTP","Asia","Application-Support-IPRC-SG","942161131","1746497643032","1.684791"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.006","Singapore","ns-sgp-pos-system","eb5ebdde79f8d09f",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-mt2hb","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss0001d9","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","f297f488f0783f57f24df31846ff2c40","1016033951","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0AM30/customers/2aabf848-e4cf-b5d6-3f96-42fa8d225c00/applications/0000145913/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","f297f488f0783f57f24df31846ff2c40","prod","http-nio-8080-exec-3","aks-sea-emm-prd","2075532","0.027","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","6fc0ba4bbc2673fc","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.021028774","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-mt2hb","HTTP","Asia","Application-Support-IPRC-SG","942161131","1746454414337","1.877353"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.005","Singapore","ns-sgp-pos-system","927f2cb150132273",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-xb88v","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln4-91741787-vmss0000ge","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","ca465bc5cac7dbe7fc98c621c1dd8140","1038551436","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0AM30/customers/2aabf848-e4cf-b5d6-3f96-42fa8d225c00/applications/0000145913/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","ca465bc5cac7dbe7fc98c621c1dd8140","prod","http-nio-8080-exec-7","aks-sea-emm-prd","2075532","0.028","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","c8c3726170bae03b","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.024156032","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-xb88v","HTTP","Asia","Application-Support-IPRC-SG","942161131","1746454406504","1.651554"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.0","Singapore","ns-sgp-pos-system","833b2b00be52a6c6",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-lz6zc","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss00019t","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","23b6c4225957ff967c4301388acdb770","994958839","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0AM30/customers/2aabf848-e4cf-b5d6-3f96-42fa8d225c00/applications/0000145913/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","23b6c4225957ff967c4301388acdb770","prod","http-nio-8080-exec-3","aks-sea-emm-prd","2075532","0.018","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","dc44a87a3496abbd","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.013283585","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-lz6zc","HTTP","Asia","Application-Support-IPRC-SG","942161131","1746454005713","1.938941"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.006","Singapore","ns-sgp-pos-system","5f73d30cfb721337",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-dgvq5","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln2-32025218-vmss0001qn","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","6e8f2a03e09acad0585491a8c2ee8830","1022051650","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0AM30/customers/2aabf848-e4cf-b5d6-3f96-42fa8d225c00/applications/0000145913/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","6e8f2a03e09acad0585491a8c2ee8830","prod","http-nio-8080-exec-2","aks-sea-emm-prd","2075532","0.026","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","33a6ea89462cf65c","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.015464399","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-dgvq5","HTTP","Asia","Application-Support-IPRC-SG","942161131","1746454005553","1.749816"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.002","Singapore","ns-sgp-pos-system","cd4c2c660584cda9",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-xb88v","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln4-91741787-vmss0000ge","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","b10e900f2bed09359b1ee43ace9ffec0","1038551436","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0AM30/customers/2aabf848-e4cf-b5d6-3f96-42fa8d225c00/applications/0000145913/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","b10e900f2bed09359b1ee43ace9ffec0","prod","http-nio-8080-exec-10","aks-sea-emm-prd","2075532","0.024","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","707804e0ff67d72b","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.0202956","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-xb88v","HTTP","Asia","Application-Support-IPRC-SG","942161131","1746453998395","1.6773"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.003","Singapore","ns-sgp-pos-system","8a6bfc50eca90d89",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-xb88v","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln4-91741787-vmss0000ge","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","6818c4f32c740f777499cdb13b85c2cb","1038551436","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0AM30/customers/2aabf848-e4cf-b5d6-3f96-42fa8d225c00/applications/0000145913/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","6818c4f32c740f777499cdb13b85c2cb","prod","http-nio-8080-exec-7","aks-sea-emm-prd","2075532","0.021","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","415245e94a3d3ef5","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.017714228","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-xb88v","HTTP","Asia","Application-Support-IPRC-SG","942161131","1746453747761","1.029676"
"WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.004","Singapore","ns-sgp-pos-system","42bffb73d9905f40",,"App","text/plain;charset=UTF-8","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-dgvq5","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln2-32025218-vmss0001qn","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","6818c4eea2be9032d4a414166daed025","1022051650","/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","okhttp/4.12.0","GET","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0AM30/customers/2aabf848-e4cf-b5d6-3f96-42fa8d225c00/applications/0000145913/documents/DOC_REF_INSURED","403","ML ePOS - Singapore","JapanSharedSvc","6818c4eea2be9032d4a414166daed025","prod","http-nio-8080-exec-8","aks-sea-emm-prd","2075532","0.066","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","d4410dd13b786c5c","2.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.05656239","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","*/*","WebTransaction/SpringController/${openapi.pOSAPPLYBUSINESSCORESERVICE.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/documents/{docType} (GET)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-dgvq5","HTTP","Asia","Application-Support-IPRC-SG","942161131","1746453742717","1.86251"
"WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/sendEmail (POST)::com.manulife.ap.pos.common.core.exception.PosRuntimeException","0.0","Singapore","ns-sgp-pos-system","96a56d8c75ded52a","78","App","application/json","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-lz6zc","APM0001932","ML ePOS - Singapore","DOC_NOT_AUTHORIZED[]","BSN0001588","MLF-PROD","403","dep-pos-apply-sgp-28-0-0-20","true","aks-nodepooln3-94666342-vmss00019t","true","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","28a8c611be0a8605021d9045d4cee260","994958839","/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/sendEmail (POST)","okhttp/4.12.0","POST","CI00001852493","SEA-EMM-AKSPROD-Production-01","Asia","CI00003550090","True","ML ePOS - Singapore - Prod","Production","1737705","/v1/sgp/agents/0AM30/customers/2aabf848-e4cf-b5d6-3f96-42fa8d225c00/applications/0000145913/sendEmail","403","ML ePOS - Singapore","JapanSharedSvc","28a8c611be0a8605021d9045d4cee260","prod","http-nio-8080-exec-2","aks-sea-emm-prd","2075532","0.544","pos-apply-sgp-aks-sea-emm-prd","ePOS","False","svc-pos-apply-sgp.ns-sgp-pos-system:8080","942160381","1737705","prod","0","5f9fb271fd8de768","3.0","pos-apply-sgp-aks-sea-emm-prd","Azure - Southeast Asia","MTczNzcwNXxBUE18QVBQTElDQVRJT058OTQyMTYxMTMx","0.5314033","Application-Support-IPRC-SG","pos-apply-sgp-28-0-0-20","ETS-Hosting-Cloud-IPRC-Asia","application/json","WebTransaction/SpringController/${openapi.ePosWepAppBFFService.base-path:}/v1/{countryCode}/agents/{agentCode}/customers/{customerId}/applications/{applicationId}/sendEmail (POST)","MFC-Asia-Production_Internal-S3","com.manulife.ap.pos.common.core.exception.PosRuntimeException","dep-pos-apply-sgp-28-0-0-20-5f9b49dc68-lz6zc","HTTP","Asia","Application-Support-IPRC-SG","942161131","1746453634222","1.84716"
